日付,感染者数1日,感染者数累計,死者数1日,死者数累計,平均気温,月,火,水,木,金,土,日,平日か休日か金曜か,祝日か祝日でないか,平日か休日か,祝日か祝日でないか祝日前日か,平日か休日かlast,平日か休日か休日の前日かlast,ラグ変数,曜日,週の前半後半1,月,週の前半後半2,降水量の合計mm,平均湿度,緊急事態宣言,ワクチン接種者数,退院者数累計,退院者数,入院中,軽症・中等症,重症,宿泊療養,自宅療養,調整中,PCR検査陽性者数,抗原検査陽性者数,PCR検査陰性者数,抗原検査陰性者数,検査人数7日間移動平均,陽性率,救急医療_東京ルール適用件数,救急医療_東京ルール適用件数_7日間移動平均値,日照時間hour,平均風速m/s,平均現地気圧hPa,平均雲量10分比,人動増減率前日比平均,感染者数の増加前日比,冬ダミー,感受性人口S,感染性人口I,SI,長期休暇ダミー,ラグ平均気温,ラグ平均湿度,ラグ緊急事態宣言,ラグ冬ダミー,ラグワクチン接種者数,ラグ長期休暇ダミー,正月ダミー,ラグ正月ダミー,ラグ人動増減率前日比平均,PCR検査数,抗原検査数,PCRと抗原検査数,小売娯楽の移動基準比,食料品店薬局の移動基準比,公園の移動基準比,乗換駅の移動基準比,職場の移動基準比,住宅の移動基準比,ラグ小売娯楽の移動基準比,ラグ食料品店薬局の移動基準比,ラグ公園の移動基準比,ラグ乗換駅の移動基準比,ラグ職場の移動基準比,ラグ住宅の移動基準比,人の動き平均,ラグ人の動き平均,ラグ日照時間,四季ダミー,ラグ四季ダミー,Sワクチン接種者抜き,Rワクチン接種者抜き,SIワクチン抜き,ラグSI,ラグSIワクチン抜き,アルファベータガンマ変異株陽性者数,デルタカッパ変異株陽性者数,変異株陽性者数,ラグアルファベータガンマ変異株陽性者数,ラグデルタカッパ変異株陽性者数,ラグ変異株陽性者数,ラグ変数従来株,自殺者数,実質GDP,ラグ実質GDP
2020/11/8,189,32610,0,461,17.3,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,294,日,_週の前半,11月,週の後半,2.5,75,_なし,0,30027,51,1060,1024,36,364,279,427,99,18,1154,321,4377.4,0.048,46,41,1.1,1.8,1006.3,10,-4.616666667,-105,_冬でない,13919215,1933,26905842595,_なし,14.3,69,_なし,_冬でない,0,_なし,_なし,_なし,-7.666666667,1253,339,1592,-14,-2,7,-23,-8,3,-14,-1,-3,-20,-8,4,-6.166666667,-7,2.7,秋,秋,13919215,30027,26905842595,23233404626,23233404626,0,0,0,0,0,0,294,197,543811.1,543811.1
2020/11/9,156,32766,1,462,13.5,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,189,月,_週の前半,11月,_週の前半,0,44,_なし,0,30179,152,1114,1079,35,373,330,309,206,39,4477,989,4384.6,0.049,46,42.7,2.9,3.1,1010.5,4.3,97.675,-33,_冬でない,13919026,1969,27406562194,_なし,15.6,78,_なし,_冬でない,0,_なし,_なし,_なし,90.025,4683,1028,5711,-20,-6,-16,-26,-16,8,-14,-3,2,-23,-7,3,-12.66666667,-7,2.7,秋,秋,13919026,30179,27406562194,22787757006,22787757006,0,0,0,0,0,0,189,197,543811.1,543811.1
2020/11/10,293,33059,3,465,11.9,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,156,火,_週の前半,11月,_週の前半,0,50,_なし,0,30460,281,1034,1001,33,382,323,396,268,36,5059,854,4933.9,0.048,44,42,8.7,2.4,1016.9,2.8,-0.358333333,137,_冬でない,13918870,1841,25624639670,_なし,14.8,92,_なし,_冬でない,0,_なし,_なし,_なし,-23.89166667,5327,890,6217,-16,-2,-8,-26,-17,9,-16,-7,-22,-26,-21,8,-10,-14,0.2,秋,秋,13918870,30460,25624639670,22258641249,22258641249,0,0,0,0,0,0,156,197,543811.1,543811.1
2020/11/11,316,33375,3,468,11.9,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,293,水,_週の前半,11月,_週の前半,0,48,_なし,0,30683,223,1076,1038,38,383,348,419,347,40,5215,779,5023,0.051,49,44.3,9.1,3.1,1025.6,1.5,2.5,23,_冬でない,13918577,1908,26556644916,_なし,13.7,47,_なし,_冬でない,0,_なし,_なし,_なし,82.85833333,5562,819,6381,-18,-4,-10,-27,-17,8,-13,-6,-1,-51,-69,23,-11.33333333,-19.5,8.6,秋,秋,13918577,30683,26556644916,22606310608,22606310608,0,0,0,0,0,0,293,197,543811.1,543811.1
2020/11/12,392,33767,2,470,10.2,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,316,木,週の後半,11月,週の後半,0,63,_なし,0,30954,271,1054,1015,39,432,378,482,332,48,5574,775,5199.7,0.053,30,42.4,0.5,2.2,1029.7,7.3,-0.9,76,_冬でない,13918261,1951,27154527211,_なし,13.4,56,_なし,_冬でない,0,_なし,_なし,_なし,-1.375,5906,823,6729,-19,-5,-18,-27,-18,9,-21,-4,-9,-26,-15,7,-13,-11.33333333,9.2,秋,秋,13918261,30954,27154527211,21436830800,21436830800,0,0,0,0,0,0,316,197,543811.1,543811.1
2020/11/13,374,34141,0,470,13.7,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,392,金,週の後半,11月,週の後半,0,67,_なし,0,31185,231,1130,1091,39,471,397,491,273,64,5813,851,5370.1,0.052,43,44.1,8.7,1.7,1021.9,3.8,3.816666667,-18,_冬でない,13917869,2112,29394539328,_なし,12.8,67,_なし,_冬でない,0,_なし,_なし,_なし,2.433333333,6086,915,7001,-19,-3,-12,-27,-18,10,-19,-4,-12,-26,-17,8,-11.5,-11.66666667,0.4,秋,秋,13917869,31185,29394539328,22062805335,22062805335,0,0,0,0,0,0,392,197,543811.1,543811.1
2020/11/14,352,34493,0,470,14.7,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,374,土,週の後半,11月,週の後半,0,56,_なし,0,31368,183,1179,1138,41,545,421,513,238,40,3532,718,5451.3,0.054,53,44.4,9.3,2.4,1023,0,-28.04166667,-22,_冬でない,13917495,2303,32051990985,_なし,15.5,77,_なし,_冬でない,0,_なし,_なし,_なし,-27.34166667,3770,758,4528,-14,-1,-3,-21,-10,4,-21,-4,-17,-27,-17,9,-7.5,-12.83333333,1.2,秋,秋,13917495,31368,32051990985,23523970210,23523970210,0,0,0,0,0,0,374,197,543811.1,543811.1
2020/11/15,255,34748,0,470,13.4,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,352,日,_週の前半,11月,週の後半,0,65,_なし,0,31477,109,1259,1221,38,602,445,498,87,21,1705,466,5549.4,0.052,56,45.9,9.2,2.5,1025.7,3.8,-4.575,-97,_冬でない,13917143,2546,35433046078,_なし,17.3,75,_なし,_冬でない,0,_なし,_なし,_なし,-4.616666667,1792,487,2279,-13,0,9,-23,-8,3,-17,-4,-12,-22,-8,5,-5.333333333,-9.666666667,1.1,秋,秋,13917143,31477,35433046078,26905842595,26905842595,0,0,0,0,0,0,352,197,543811.1,543811.1
2020/11/16,180,34928,2,472,14.7,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,255,月,_週の前半,11月,_週の前半,0,66,_なし,0,31704,227,1302,1262,40,627,497,329,262,71,4750,1242,5637.1,0.054,46,45.9,9.2,1.5,1020.3,3,94.2,-75,_冬でない,13916888,2572,35794235936,_なし,13.5,44,_なし,_冬でない,0,_なし,_なし,_なし,97.675,5012,1313,6325,-20,-5,-11,-26,-17,8,-14,-2,7,-23,-8,3,-11.83333333,-6.166666667,2.9,秋,秋,13916888,31704,35794235936,27406562194,27406562194,0,0,0,0,0,0,255,197,543811.1,543811.1
2020/11/17,298,35226,4,476,15.2,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,180,火,_週の前半,11月,_週の前半,0,62,_なし,0,32002,298,1281,1239,42,592,471,407,413,56,5908,941,5794.4,0.057,54,47.3,8.5,2.3,1024.8,0.5,-0.441666667,118,_冬でない,13916708,2450,34095934600,_なし,11.9,50,_なし,_冬でない,0,_なし,_なし,_なし,-0.358333333,6321,997,7318,-18,-4,-6,-27,-18,8,-20,-6,-16,-26,-16,8,-10.83333333,-12.66666667,8.7,秋,秋,13916708,32002,34095934600,25624639670,25624639670,0,0,0,0,0,0,180,197,543811.1,543811.1
2020/11/18,486,35712,0,476,15.8,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,298,水,_週の前半,11月,_週の前半,0,77,_なし,0,32222,220,1354,1315,39,607,481,582,419,51,5813,995,5922.6,0.057,25,43.9,8.3,2,1022.3,5.3,-0.075,188,_冬でない,13916410,2528,35180684480,_なし,11.9,48,_なし,_冬でない,0,_なし,_なし,_なし,2.5,6232,1046,7278,-20,-4,-3,-27,-18,8,-16,-2,-8,-26,-17,9,-10.66666667,-10,9.1,秋,秋,13916410,32222,35180684480,26556644916,26556644916,0,0,0,0,0,0,298,197,543811.1,543811.1
2020/11/19,531,36243,0,476,19.1,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,486,木,週の後半,11月,週の後半,0,74,_なし,0,32546,324,1347,1309,38,686,533,668,404,51,5680,1027,5984.4,0.058,54,47.3,7,3.6,1015.6,8.5,1.15,45,_冬でない,13915924,2690,37433835560,_なし,10.2,63,_なし,_冬でない,0,_なし,_なし,_なし,-0.9,6084,1078,7162,-20,-5,-9,-27,-18,9,-18,-4,-10,-27,-17,8,-11.66666667,-11.33333333,0.5,秋,秋,13915924,32546,37433835560,27154527211,27154527211,0,0,0,0,0,0,486,197,543811.1,543811.1
2020/11/20,522,36765,1,477,21.9,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,531,金,週の後半,11月,週の後半,0,73,_なし,0,32954,408,1350,1313,37,747,578,672,486,79,6418,1080,6136.1,0.062,49,48.1,0.4,5.5,1004.9,10,2.691666667,-9,_冬でない,13915393,2812,39130085116,_なし,13.7,67,_なし,_冬でない,0,_なし,_なし,_なし,3.816666667,6904,1159,8063,-23,-4,-18,-28,-19,10,-19,-5,-18,-27,-18,9,-13.66666667,-13,8.7,秋,秋,13915393,32954,39130085116,29394539328,29394539328,0,0,0,0,0,0,531,197,543811.1,543811.1
2020/11/21,539,37304,1,478,16.6,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,522,土,週の後半,11月,週の後半,0,46,_なし,0,33224,270,1375,1335,40,782,646,812,357,38,4312,803,6276.4,0.064,47,47.3,9.1,3.6,1012.3,2.5,-26.93333333,17,_冬でない,13914871,3063,42621249873,_なし,14.7,56,_なし,_冬でない,0,_なし,_なし,_なし,-28.04166667,4669,841,5510,-19,-3,-9,-23,-10,4,-19,-3,-12,-27,-18,10,-10,-11.5,9.3,秋,秋,13914871,33224,42621249873,32051990985,32051990985,0,0,0,0,0,0,522,197,543811.1,543811.1
2020/11/22,390,37694,1,479,15,0,0,0,0,0,0,1,休日,_祝日でない,休日,祝日前日,休日,休日,539,日,_週の前半,11月,週の後半,0,66,_なし,0,33383,159,1462,1422,40,832,720,832,168,24,2152,442,6348.9,0.065,74,49.9,8,2.8,1015.7,1.3,-9.15,-149,_冬でない,13914332,3442,47893130744,_なし,13.4,65,_なし,_冬でない,0,_なし,_なし,_なし,-4.575,2320,466,2786,-14,-4,9,-23,-9,2,-14,-1,-3,-21,-10,4,-6.5,-7.5,9.2,秋,秋,13914332,33383,47893130744,35433046078,35433046078,0,0,0,0,0,0,539,197,543811.1,543811.1
2020/11/23,315,38009,0,479,15.5,1,0,0,0,0,0,0,_平日(金曜除く),祝日である,_平日,祝日である,休日,休日,390,月,_週の前半,11月,_週の前半,0,54,_なし,0,33595,212,1483,1442,41,886,750,829,104,24,1842,529,5802.3,0.066,52,50.7,5.6,2.6,1011.2,7.5,13.075,-75,_冬でない,13913942,3620,50368470040,_なし,14.7,66,_なし,_冬でない,0,_なし,_なし,_なし,94.2,1946,553,2499,-18,-8,15,-52,-70,22,-13,0,9,-23,-8,3,-18.5,-5.333333333,9.2,秋,秋,13913942,33595,50368470040,35794235936,35794235936,0,0,0,0,0,0,390,197,543811.1,543811.1
2020/11/24,188,38197,0,479,11.8,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,315,火,_週の前半,11月,_週の前半,0,56,_なし,0,33964,369,1583,1532,51,895,810,466,329,88,6194,1299,5886.9,0.064,47,49.7,0,2.7,1021.4,10,75.39166667,-127,_冬でない,13913627,3566,49615993882,_なし,15.2,62,_なし,_冬でない,0,_なし,_なし,_なし,-0.441666667,6523,1387,7910,-23,-5,-22,-28,-17,9,-20,-5,-11,-26,-17,8,-14.33333333,-11.83333333,8.5,秋,秋,13913627,33964,49615993882,34095934600,34095934600,0,0,0,0,0,0,315,197,543811.1,543811.1
2020/11/25,402,38599,3,482,10.5,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,188,水,_週の前半,11月,_週の前半,5,94,_なし,0,34405,441,1561,1507,54,816,758,576,463,62,6703,1006,6023.4,0.063,48,53,0,2.3,1019.6,10,-2.45,214,_冬でない,13913439,3310,46053483090,_なし,15.8,77,_なし,_冬でない,0,_なし,_なし,_なし,-0.075,7166,1068,8234,-24,-6,-33,-27,-17,9,-18,-4,-6,-27,-18,8,-16.33333333,-10.83333333,8.3,秋,秋,13913439,34405,46053483090,35180684480,35180684480,0,0,0,0,0,0,188,197,543811.1,543811.1
2020/11/26,482,39081,3,485,12.8,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,402,木,週の後半,11月,週の後半,0,81,_なし,0,34813,408,1626,1566,60,740,738,677,452,48,6189,1068,6108.4,0.064,45,51.7,8,1.5,1017.9,4.8,0.508333333,80,_冬でない,13913037,3301,45926935137,_なし,19.1,74,_なし,_冬でない,0,_なし,_なし,_なし,1.15,6641,1116,7757,-19,-2,-11,-27,-18,9,-20,-4,-3,-27,-18,8,-11.33333333,-10.66666667,7,秋,秋,13913037,34813,45926935137,37433835560,37433835560,0,0,0,0,0,0,402,197,543811.1,543811.1
2020/11/27,570,39651,3,488,11.6,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,482,金,週の後半,11月,週の後半,0,78,_なし,0,35418,605,1504,1443,61,719,768,752,459,55,6678,1131,6145.6,0.062,30,49,1.2,2.5,1016.5,9.5,1.791666667,88,_冬でない,13912555,3175,44172362125,_なし,21.9,73,_なし,_冬でない,0,_なし,_なし,_なし,2.691666667,7137,1186,8323,-23,-5,-23,-29,-18,10,-20,-5,-9,-27,-18,9,-14.66666667,-11.66666667,0.4,秋,秋,13912555,35418,44172362125,39130085116,39130085116,0,0,0,0,0,0,482,197,543811.1,543811.1
2020/11/28,561,40212,0,488,11.8,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,570,土,週の後半,11月,週の後半,0,56,_なし,0,35733,315,1510,1443,67,729,826,924,317,45,4239,648,6108.3,0.062,36,47.4,8.8,3.5,1010.5,5,-29.625,-9,_冬でない,13911985,3430,47718108550,_なし,16.6,46,_なし,_冬でない,0,_なし,_なし,_なし,-26.93333333,4556,693,5249,-18,-2,-15,-25,-8,5,-23,-4,-18,-28,-19,10,-10.5,-13.66666667,9.1,秋,秋,13911985,35733,47718108550,42621249873,42621249873,0,0,0,0,0,0,570,197,543811.1,543811.1
2020/11/29,419,40631,0,488,10.1,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,561,日,_週の前半,11月,週の後半,0,56,_なし,0,36041,308,1580,1513,67,734,834,951,172,24,1793,394,6050.7,0.062,38,42.3,1.2,2,1018.9,8,-6.458333333,-142,_冬でない,13911424,3683,51235774592,_なし,15,66,_なし,_冬でない,0,_なし,_なし,_なし,-9.15,1965,418,2383,-18,-3,-11,-29,-9,5,-19,-3,-9,-23,-10,4,-10.83333333,-10,8,秋,秋,13911424,36041,51235774592,47893130744,47893130744,0,0,0,0,0,0,561,197,543811.1,543811.1
2020/11/30,312,40943,1,489,9.9,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,419,月,_週の前半,11月,_週の前半,0,69,_なし,0,36413,372,1661,1591,70,738,1015,623,312,74,5248,1078,6652.6,0.062,48,41.7,6.8,1.8,1020.6,6.3,97.75833333,-107,_冬でない,13911005,3729,51874137645,_なし,15.5,54,_なし,_冬でない,0,_なし,_なし,_なし,13.075,5560,1152,6712,-21,-3,-17,-27,-15,8,-14,-4,9,-23,-9,2,-12.5,-6.5,5.6,秋,秋,13911005,36413,51874137645,50368470040,50368470040,0,0,0,0,0,0,419,197,543811.1,543811.1
2020/12/1,370,41313,5,494,10.2,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,312,火,_週の前半,12月,_週の前半,0,66,_なし,0,36880,467,1650,1588,62,712,998,577,459,64,6722,1097,6714.3,0.064,34,39.9,8.8,2,1024.4,0.8,-0.033333333,58,冬である,13910693,3569,49647263317,_なし,11.8,56,_なし,_冬でない,0,_なし,_なし,_なし,75.39166667,7181,1161,8342,-19,-2,-13,-28,-17,9,-18,-8,15,-52,-70,22,-11.66666667,-18.5,0,冬,秋,13910693,36880,49647263317,49615993882,49615993882,0,0,0,0,0,0,312,193,535321.9,543811.1
2020/12/2,501,41814,5,499,8.2,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,370,水,_週の前半,12月,_週の前半,8,81,_なし,0,37348,468,1629,1570,59,716,966,653,445,58,6646,968,6697.6,0.064,43,39.1,0,2.3,1022.8,9.8,-0.975,131,冬である,13910323,3466,48213179518,_なし,10.5,94,_なし,_冬でない,0,_なし,_なし,_なし,-2.45,7091,1026,8117,-26,-11,-32,-31,-18,10,-23,-5,-22,-28,-17,9,-18,-14.33333333,0,冬,秋,13910323,37348,48213179518,46053483090,46053483090,0,0,0,0,0,0,370,193,535321.9,543811.1
2020/12/3,532,42346,2,501,8.1,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,501,木,週の後半,12月,週の後半,0,91,_なし,0,37669,321,1685,1631,54,725,1050,714,409,64,6428,1068,6727.9,0.063,47,39.4,0,2.1,1014.5,8,0.516666667,31,冬である,13909822,3644,50687391368,_なし,12.8,81,_なし,_冬でない,0,_なし,_なし,_なし,0.508333333,6837,1132,7969,-22,-3,-24,-30,-18,10,-24,-6,-33,-27,-17,9,-14.5,-16.33333333,8,冬,秋,13909822,37669,50687391368,45926935137,45926935137,0,0,0,0,0,0,501,193,535321.9,543811.1
2020/12/4,459,42805,8,509,9.2,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,532,金,週の後半,12月,週の後半,0,61,_なし,0,38044,375,1721,1668,53,727,1159,633,462,60,7365,1056,6816.4,0.062,42,41.1,7.1,2.1,1019.4,5.3,4.233333333,-73,冬である,13909290,3793,52757936970,_なし,11.6,78,_なし,_冬でない,0,_なし,_なし,_なし,1.791666667,7827,1116,8943,-21,-2,-19,-30,-18,11,-19,-2,-11,-27,-18,9,-13.16666667,-11.33333333,1.2,冬,秋,13909290,38044,52757936970,44172362125,44172362125,0,0,0,0,0,0,532,193,535321.9,543811.1
2020/12/5,584,43389,2,511,6.6,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,459,土,週の後半,12月,週の後半,3.5,86,_なし,0,38383,339,1744,1689,55,746,1107,886,293,39,4480,752,6861.4,0.061,42,42,0,2.1,1021.7,10,-31.49166667,125,冬である,13908831,3911,54397438041,_なし,11.8,56,_なし,_冬でない,0,_なし,_なし,_なし,-29.625,4773,791,5564,-23,-8,-48,-29,-10,7,-23,-5,-23,-29,-18,10,-18.5,-14.66666667,8.8,冬,秋,13908831,38383,54397438041,47718108550,47718108550,0,0,0,0,0,0,459,193,535321.9,543811.1
2020/12/6,328,43717,0,511,8.2,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,584,日,_週の前半,12月,週の後半,0,80,_なし,0,38605,222,1856,1802,54,782,1159,791,141,22,1743,421,6853.4,0.06,43,42.7,5.8,1.6,1021.1,4.8,-2.833333333,-256,冬である,13908247,4273,59429939431,_なし,10.1,56,_なし,_冬でない,0,_なし,_なし,_なし,-6.458333333,1884,443,2327,-14,1,-4,-27,-8,4,-18,-2,-15,-25,-8,5,-8,-10.5,1.2,冬,秋,13908247,38605,59429939431,51235774592,51235774592,0,0,0,0,0,0,584,193,535321.9,543811.1
2020/12/7,301,44018,6,517,9.7,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,328,月,_週の前半,12月,_週の前半,0,71,_なし,0,39124,519,1847,1792,55,806,1141,568,347,77,5541,1380,6943.9,0.06,41,41.7,8.8,1.5,1016.8,0.8,98.2,-27,冬である,13907919,4076,56688677844,_なし,9.9,69,_なし,_冬でない,0,_なし,_なし,_なし,97.75833333,5888,1457,7345,-21,-5,-16,-28,-17,9,-18,-3,-11,-29,-9,5,-13,-10.83333333,6.8,冬,秋,13907919,39124,56688677844,51874137645,51874137645,0,0,0,0,0,0,328,193,535321.9,543811.1
2020/12/8,354,44372,6,523,11.4,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,301,火,_週の前半,12月,_週の前半,0,66,_なし,0,39558,434,1850,1790,60,785,1078,561,496,78,7048,1262,7021.3,0.061,43,43,6.7,2,1014.4,5,-1.341666667,53,冬である,13907618,3937,54754292066,_なし,10.2,66,_なし,冬である,0,_なし,_なし,_なし,-0.033333333,7544,1340,8884,-19,-3,-12,-30,-17,9,-21,-3,-17,-27,-15,8,-12,-12.5,8.8,冬,冬,13907618,39558,54754292066,49647263317,49647263317,0,0,0,0,0,0,301,193,535321.9,535321.9
2020/12/9,574,44946,5,528,9.8,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,354,水,_週の前半,12月,_週の前半,0,61,_なし,0,39970,412,1820,1761,59,804,1073,732,463,75,6820,1142,7076,0.061,47,43.6,0.7,2.1,1020.2,10,2.541666667,220,冬である,13907264,3874,53876740736,_なし,8.2,81,_なし,冬である,0,_なし,_なし,_なし,-0.975,7283,1217,8500,-22,-5,-17,-31,-17,10,-19,-2,-13,-28,-17,9,-13.66666667,-11.66666667,0,冬,冬,13907264,39970,53876740736,48213179518,48213179518,0,0,0,0,0,0,354,193,535321.9,535321.9
2020/12/10,601,45547,2,530,9.3,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,574,木,週の後半,12月,週の後半,0,72,_なし,0,40375,405,1885,1826,59,834,1104,801,492,69,6659,1179,7137.4,0.062,47,43.6,0.4,2.2,1016.1,7.5,1.241666667,27,冬である,13906690,4041,56196934290,_なし,8.1,91,_なし,冬である,0,_なし,_なし,_なし,0.516666667,7151,1248,8399,-20,-4,-20,-29,-18,10,-26,-11,-32,-31,-18,10,-13.5,-18,0,冬,冬,13906690,40375,56196934290,50687391368,50687391368,0,0,0,0,0,0,574,193,535321.9,535321.9
2020/12/11,596,46143,5,535,10.2,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,601,金,週の後半,12月,週の後半,0,76,_なし,0,40970,595,1869,1802,67,869,1073,808,480,66,7176,1100,7120.1,0.063,45,44,4.3,1.7,1013.6,5.5,0.616666667,-5,冬である,13906089,4042,56208411738,_なし,9.2,61,_なし,冬である,0,_なし,_なし,_なし,4.233333333,7656,1166,8822,-22,-4,-18,-29,-18,10,-22,-3,-24,-30,-18,10,-13.5,-14.5,7.1,冬,冬,13906089,40970,56208411738,52757936970,52757936970,0,0,0,0,0,0,601,193,535321.9,535321.9
2020/12/12,621,46764,0,535,11.4,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,596,土,週の後半,12月,週の後半,0,70,_なし,0,41297,327,1874,1806,68,913,1105,1021,372,48,4776,945,7202.6,0.064,51,45.3,2.3,2,1005.4,10,-28.43333333,25,冬である,13905493,4311,59946580323,_なし,6.6,86,_なし,冬である,0,_なし,_なし,_なし,-31.49166667,5148,993,6141,-16,-2,-16,-25,-10,6,-21,-2,-19,-30,-18,11,-10.5,-13.16666667,0,冬,冬,13905493,41297,59946580323,54397438041,54397438041,0,0,0,0,0,0,596,193,535321.9,535321.9
2020/12/13,481,47245,0,535,9.9,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,621,日,_週の前半,12月,週の後半,0,72,_なし,0,41555,258,1971,1901,70,932,1208,1024,192,24,2067,492,7266.6,0.064,47,45.9,6.2,1.7,1006.2,3.5,-3.766666667,-140,冬である,13904872,4674,64991371728,_なし,8.2,80,_なし,冬である,0,_なし,_なし,_なし,-2.833333333,2259,516,2775,-15,-2,-5,-27,-8,4,-23,-8,-48,-29,-10,7,-8.833333333,-18.5,5.8,冬,冬,13904872,41555,64991371728,59429939431,59429939431,0,0,0,0,0,0,621,193,535321.9,535321.9
2020/12/14,305,47550,3,538,8.5,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,481,月,_週の前半,12月,_週の前半,0,62,_なし,0,41983,428,2049,1976,73,930,1396,634,427,120,6079,1661,7401.1,0.066,39,45.6,4.6,2.7,1004.8,8.5,91.225,-176,冬である,13904391,4724,65684343084,_なし,9.7,71,_なし,冬である,0,_なし,_なし,_なし,98.2,6506,1781,8287,-23,-8,-25,-29,-17,9,-14,1,-4,-27,-8,4,-15.5,-8,8.8,冬,冬,13904391,41983,65684343084,56688677844,56688677844,0,0,0,0,0,0,481,193,535321.9,535321.9
2020/12/15,457,48007,9,547,6.1,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,305,火,_週の前半,12月,_週の前半,0,45,_なし,0,42621,638,1976,1898,78,934,1205,707,573,93,7496,1509,7513.6,0.066,46,46,7,2.5,1007.8,4.5,-0.008333333,152,冬である,13904086,4382,60927704852,_なし,11.4,66,_なし,冬である,0,_なし,_なし,_なし,-1.341666667,8069,1602,9671,-17,-1,-17,-28,-18,9,-21,-5,-16,-28,-17,9,-12,-13,6.7,冬,冬,13904086,42621,60927704852,54754292066,54754292066,0,0,0,0,0,0,305,193,535321.9,535321.9
2020/12/16,681,48688,10,557,4.6,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,457,水,_週の前半,12月,_週の前半,0,43,_なし,0,43041,420,1960,1891,69,938,1255,917,567,86,7755,1268,7681.6,0.067,51,46.6,6.1,1.9,1009,2.8,2.366666667,224,冬である,13903629,4409,61301100261,_なし,9.8,61,_なし,冬である,0,_なし,_なし,_なし,2.541666667,8322,1354,9676,-20,-4,-19,-29,-18,9,-19,-3,-12,-30,-17,9,-13.5,-12,0.7,冬,冬,13903629,43041,61301100261,53876740736,53876740736,0,0,0,0,0,0,457,193,535321.9,535321.9
