Date,AUSTRALIA,AUSTRIA,BELGIUM,CANADA,DENMARK,FINLAND,FRANCE,GERMANY,HONG KONG,IRELAND,ISRAEL,ITALY,JAPAN,NETHERLANDS,NEW ZEALAND,NORWAY,PORTUGAL,SINGAPORE,SPAIN,SWEDEN,SWITZERLAND,UNITED KINGDOM,USA
7-Dec-20,868.478,"1,075.06","1,393.98","1,858.97","14,177.41",611.997,"2,077.51","2,215.78","11,734.45",241.822,209.232,275.679,"3,725.57","4,197.54",210.022,"2,247.49",75.111,"3,441.04",414.372,"9,364.12","6,655.11","1,022.24","3,598.66"
8-Dec-20,867.359,"1,072.76","1,388.48","1,868.63","14,280.72",617.028,"2,069.97","2,219.04","11,691.35",242.537,211.502,274.897,"3,717.33","4,182.26",210.682,"2,240.21",75.691,"3,433.42",412.032,"9,365.89","6,668.34","1,026.19","3,611.10"
9-Dec-20,878.191,"1,088.14","1,385.50","1,859.82","14,385.27",612.554,"2,058.61","2,221.83","11,786.27",240.655,210.189,275.267,"3,756.21","4,192.05",212.562,"2,254.92",75.744,"3,459.50",410.518,"9,360.05","6,687.12","1,029.63","3,574.99"
10-Dec-20,879.675,"1,086.36","1,393.43","1,875.32","14,325.67",614.381,"2,067.09","2,225.38","11,825.25",241.339,212.023,276.409,"3,743.43","4,169.06",212.606,"2,267.24",77.303,"3,433.12",409.702,"9,330.92","6,688.49","1,026.20","3,576.91"
11-Dec-20,875.735,"1,069.03","1,379.07","1,861.77","14,347.62",609.041,"2,048.49","2,194.23","11,840.54",238.986,211.081,273.188,"3,768.49","4,144.12",213.383,"2,231.25",76.685,"3,427.28",403.96,"9,241.28","6,663.68","1,012.83","3,572.21"
14-Dec-20,878.698,"1,080.86","1,392.91","1,844.64","14,491.61",608.143,"2,058.41","2,215.06","11,849.35",241.104,213.206,274.399,"3,778.78","4,154.92",209.939,"2,244.84",76.97,"3,484.97",407.805,"9,329.94","6,664.03","1,017.85","3,561.26"
15-Dec-20,875.551,"1,107.71","1,402.46","1,861.29","14,473.76",616.179,"2,064.28","2,241.92","11,735.09",241.758,213.425,276.534,"3,773.10","4,199.05",209.443,"2,247.20",76.111,"3,484.56",409.027,"9,370.78","6,662.90","1,020.86","3,606.66"
16-Dec-20,884.842,"1,119.94","1,391.65","1,865.68","14,784.57",617.639,"2,077.21","2,282.83","11,856.43",243.601,214.352,278.411,"3,791.20","4,235.04",211.117,"2,262.00",77.139,"3,527.56",408.77,"9,390.40","6,746.05","1,037.34","3,613.13"
17-Dec-20,901.427,"1,128.98","1,408.77","1,880.77","14,877.90",618.309,"2,088.65","2,309.36","11,872.13",242.645,216.35,280.053,"3,827.64","4,286.17",214.779,"2,290.00",78.094,"3,514.88",411.701,"9,474.93","6,807.75","1,040.61","3,639.05"
18-Dec-20,890.58,"1,113.36","1,400.64","1,861.06","15,116.33",618.302,"2,078.98","2,306.33","11,805.91",242.275,218.723,279.382,"3,814.91","4,291.29",207.625,"2,302.04",77.782,"3,495.39",405.52,"9,464.96","6,795.03","1,028.67","3,630.91"
21-Dec-20,883.766,"1,085.74","1,368.78","1,844.10","14,964.32",604.392,"2,025.82","2,241.04","11,792.80",238.603,216.065,271.696,"3,801.40","4,195.44",202.278,"2,230.88",76.001,"3,475.01",392.384,"9,269.98","6,644.75",998.323,"3,618.29"
22-Dec-20,870.349,"1,103.53","1,377.01","1,842.09","15,025.41",605.833,"2,044.91","2,259.74","11,617.46",239.702,221.188,275.973,"3,740.04","4,243.19",207.595,"2,230.66",77.168,"3,450.20",398.131,"9,283.74","6,697.05","1,003.52","3,615.87"
23-Dec-20,882.747,"1,122.50","1,395.63","1,855.68","14,975.08",609.775,"2,070.68","2,287.08","11,765.65",243.361,223.433,280.296,"3,752.95","4,265.87",211.974,"2,285.85",79.096,"3,470.33",405.864,"9,367.75","6,699.04","1,025.85","3,615.20"
24-Dec-20,886.564,"1,122.22","1,393.83","1,861.01","14,969.68",609.625,"2,068.29","2,286.52","11,854.82",241.545,225.21,280.227,"3,768.76","4,295.31",213.442,"2,290.95",80.028,"3,491.31",408.343,"9,395.56","6,687.01","1,028.16","3,626.73"
25-Dec-20,886.564,"1,122.22","1,393.83","1,861.01","14,969.68",609.625,"2,068.29","2,286.52","11,854.82",241.545,225.21,280.227,"3,773.01","4,295.31",213.442,"2,290.95",80.028,"3,491.31",408.343,"9,395.56","6,687.01","1,028.16","3,626.73"
28-Dec-20,882.888,"1,137.33","1,400.57","1,857.25","15,313.95",619.101,"2,096.65","2,323.34","12,034.38",242.16,225.279,282.982,"3,793.67","4,311.35",213.082,"2,302.73",81.114,"3,486.16",410.768,"9,487.95","6,816.38","1,021.21","3,651.10"
29-Dec-20,892.718,"1,139.90","1,407.89","1,858.76","15,368.94",625.297,"2,110.40","2,328.12","12,009.14",245.824,224.57,283.25,"3,871.60","4,327.93",218.325,"2,320.99",81.331,"3,501.67",412.941,"9,616.91","6,901.58","1,040.30","3,641.86"
30-Dec-20,898.514,"1,143.92","1,410.11","1,862.98","15,332.05",622.708,"2,115.57","2,330.78","12,228.06",246.944,225.886,283.983,"3,854.97","4,345.34",217.15,"2,348.24",81.13,"3,540.79",413.583,"9,548.39","6,925.02","1,041.83","3,647.69"
31-Dec-20,888.122,"1,137.88","1,383.78","1,853.38","15,241.69",619.417,"2,086.23","2,318.46","12,139.76",239.967,224.222,282.482,"3,854.97","4,303.99",214.504,"2,341.52",80.173,"3,510.71",407.521,"9,516.88","6,916.79","1,031.00","3,667.92"
1-Jan-21,888.122,"1,137.88","1,383.78","1,853.38","15,241.69",619.417,"2,086.23","2,318.46","12,139.76",239.967,224.222,282.482,"3,854.97","4,303.99",214.504,"2,341.52",80.173,"3,510.71",407.521,"9,516.88","6,916.79","1,031.00","3,667.92"
4-Jan-21,897.763,"1,147.94","1,403.36","1,860.90","15,540.89",625.225,"2,106.97","2,330.05","12,430.23",249.017,224.854,284.094,"3,841.20","4,377.75",214.206,"2,315.54",82.384,"3,543.95",411.133,"9,610.21","6,974.63","1,041.58","3,614.13"
5-Jan-21,903.544,"1,156.56","1,395.71","1,879.57","15,334.10",626.193,"2,098.93","2,320.97","12,589.36",245.353,226.965,282.446,"3,846.55","4,368.69",222.736,"2,310.87",82.596,"3,539.87",410.542,"9,605.71","6,945.36","1,049.87","3,640.58"
6-Jan-21,898.882,"1,196.97","1,420.44","1,900.51","15,269.92",626.422,"2,122.58","2,351.12","12,382.28",256.675,224.608,290.135,"3,829.24","4,362.45",222.941,"2,360.97",85.273,"3,538.83",424.698,"9,607.76","6,949.41","1,082.84","3,658.30"
7-Jan-21,912.198,"1,232.88","1,421.76","1,919.31","15,426.84",643.081,"2,132.33","2,357.32","12,425.35",258.925,227.907,289.086,"3,875.21","4,349.18",224.54,"2,389.98",85.841,"3,593.43",424.875,"9,852.03","6,935.12","1,083.96","3,716.80"
8-Jan-21,922.586,"1,233.71","1,426.18","1,926.86","15,560.84",641.295,"2,146.27","2,373.39","12,591.80",256.266,230.071,289.828,"3,945.22","4,431.90",226.805,"2,414.61",86.402,"3,712.08",426.2,"9,922.58","6,965.02","1,090.61","3,737.78"
11-Jan-21,905.065,"1,204.66","1,393.37","1,897.54","15,330.19",628.514,"2,111.27","2,332.04","12,500.74",252.641,234.015,286.128,"3,926.31","4,373.16",218.667,"2,372.61",85.229,"3,664.83",420.712,"9,755.80","6,929.45","1,070.67","3,714.15"
12-Jan-21,906.67,"1,210.23","1,401.64","1,908.25","15,103.13",634.444,"2,108.78","2,334.97","12,667.59",253.047,236.224,284.635,"3,938.30","4,380.09",215.841,"2,391.60",83.865,"3,658.57",420.821,"9,855.77","6,946.87","1,074.12","3,718.40"
13-Jan-21,908.551,"1,210.88","1,404.46","1,909.41","15,190.81",630.213,"2,113.45","2,339.04","12,644.11",249.451,236.012,286.09,"3,961.47","4,397.59",214.817,"2,380.86",83.589,"3,667.33",422.149,"9,817.34","6,945.48","1,074.44","3,725.76"
14-Jan-21,917.169,"1,222.52","1,409.33","1,920.83","15,222.77",633.645,"2,118.37","2,344.52","12,571.65",247.912,233.208,284.237,"3,987.65","4,499.60",215.497,"2,413.53",83.766,"3,701.61",420.469,"9,872.80","6,942.11","1,087.74","3,711.52"
15-Jan-21,909.869,"1,197.21","1,395.02","1,900.93","15,058.82",626.222,"2,087.55","2,303.52","12,675.81",245.041,230.225,280.289,"3,952.50","4,437.31",210.308,"2,370.07",82.37,"3,685.21",411.853,"9,711.46","6,938.67","1,069.54","3,684.80"
18-Jan-21,900.027,"1,213.94","1,400.83","1,903.33","15,085.17",626.784,"2,085.04","2,309.76","12,774.69",242.326,232.126,280.725,"3,934.53","4,430.17",205.621,"2,377.47",82.464,"3,664.35",412.06,"9,735.06","6,949.29","1,066.92","3,684.80"
19-Jan-21,911.777,"1,224.90","1,396.25","1,907.09","15,356.50",628.387,"2,087.50","2,317.56","13,134.03",242.742,235.44,281.487,"3,955.35","4,461.34",206.048,"2,410.25",82.579,"3,680.00",411.15,"9,758.15","6,946.73","1,069.04","3,715.03"
20-Jan-21,920.174,"1,228.60","1,401.85","1,928.11","15,320.32",636.514,"2,094.69","2,332.99","13,007.65",242.98,234.886,283.147,"3,950.37","4,527.82",212.278,"2,419.18",82.256,"3,690.11",410.544,"9,863.53","6,970.47","1,074.11","3,767.19"
21-Jan-21,930.546,"1,233.35","1,412.20","1,918.75","15,412.81",642.262,"2,089.75","2,347.23","13,038.24",245.7,233.137,281.464,"3,974.92","4,622.11",215.016,"2,437.75",82.136,"3,716.37",407.837,"9,985.41","6,992.86","1,076.83","3,767.92"
22-Jan-21,921.623,"1,226.26","1,404.18","1,896.11","15,402.59",638.574,"2,081.56","2,348.08","12,806.47",242.766,235.378,278.043,"3,959.91","4,597.84",220.083,"2,396.22",81.885,"3,667.38",405.03,"9,966.31","7,004.67","1,069.39","3,757.58"
25-Jan-21,923.547,"1,191.51","1,378.54","1,897.94","15,401.77",641.04,"2,040.65","2,308.17","13,000.76",237.622,233.018,272.499,"3,971.14","4,570.21",221.934,"2,364.99",81.113,"3,638.42",397.367,"9,894.90","6,973.85","1,061.03","3,770.05"
26-Jan-21,928.461,"1,202.72","1,391.60","1,887.83","15,271.84",647.378,"2,065.61","2,343.93","12,799.61",239.149,231.421,276.474,"3,944.78","4,572.60",220.772,"2,357.92",80.263,"3,603.44",401.464,"10,004.06","7,019.69","1,069.26","3,759.35"
27-Jan-21,915.08,"1,174.91","1,358.47","1,839.56","14,801.59",651.053,"2,032.13","2,294.01","12,787.68",232.612,231.13,271.094,"3,953.55","4,426.87",220.525,"2,310.97",78.32,"3,618.95",393.27,"9,823.36","6,971.16","1,053.26","3,660.13"
28-Jan-21,895.89,"1,175.35","1,370.69","1,860.40","14,950.93",636.922,"2,054.53","2,304.50","12,477.75",234.431,230.514,274.555,"3,893.19","4,479.66",214.481,"2,320.40",79.281,"3,561.74",397.464,"9,818.10","6,949.69","1,046.94","3,700.03"
29-Jan-21,888.496,"1,163.67","1,349.92","1,829.86","14,670.53",631.788,"2,019.89","2,275.96","12,381.50",231.179,227.942,270.227,"3,816.20","4,409.64",217.297,"2,341.91",78.608,"3,542.21",388.88,"9,728.74","6,774.81","1,028.18","3,630.30"
1-Feb-21,890.566,"1,178.05","1,366.45","1,855.26","14,839.52",633.256,"2,032.12","2,295.03","12,540.33",232.705,232.462,271.61,"3,852.24","4,494.69",213.478,"2,329.43",78.225,"3,521.24",388.579,"9,788.78","6,826.04","1,031.67","3,690.47"
2-Feb-21,899.629,"1,189.12","1,391.15","1,877.44","14,978.56",628.74,"2,060.77","2,318.46","12,689.88",236.673,235.9,273.392,"3,878.34","4,519.53",211.979,"2,352.26",77.864,"3,542.37",394.631,"9,859.91","6,848.40","1,036.53","3,745.18"
3-Feb-21,910.697,"1,191.71","1,398.57","1,887.59","15,107.11",636.335,"2,058.24","2,332.45","12,652.43",236.472,232.553,279.325,"3,931.02","4,520.33",213.835,"2,378.69",78.089,"3,548.22",397.512,"9,911.05","6,822.74","1,036.18","3,747.06"
4-Feb-21,901.533,"1,196.95","1,405.43","1,893.41","14,940.74",632.339,"2,068.81","2,339.79","12,610.35",236.893,233.336,283.107,"3,902.86","4,539.95",211.35,"2,377.46",76.456,"3,514.80",402.29,"9,912.65","6,844.22","1,036.27","3,789.21"
5-Feb-21,918.341,"1,217.98","1,419.69","1,913.64","15,073.47",623.082,"2,095.00","2,346.17","12,779.44",237.325,232.424,286.201,"3,956.83","4,551.21",212.178,"2,396.46",77.057,"3,524.20",408.358,"9,903.24","6,798.51","1,038.69","3,806.81"
8-Feb-21,930.004,"1,218.13","1,414.07","1,936.34","15,013.29",628.399,"2,106.55","2,349.98","12,821.94",237.386,234.048,290.277,"4,036.06","4,584.37",213.062,"2,416.21",77.023,"3,573.93",408.88,"9,973.58","6,824.14","1,045.67","3,834.82"
9-Feb-21,924.006,"1,206.78","1,419.69","1,948.85","14,975.02",626.766,"2,117.86","2,352.80","12,872.03",238.515,236.549,289.449,"4,064.50","4,620.03",209.184,"2,401.39",76.519,"3,600.90",404.654,"10,009.45","6,885.35","1,051.28","3,832.33"
10-Feb-21,929.548,"1,208.40","1,416.25","1,960.52","14,782.88",629.024,"2,116.13","2,349.19","13,041.78",236.545,235.247,290.264,"4,076.54","4,620.91",206.565,"2,405.11",76.573,"3,601.10",404.251,"10,023.85","6,920.95","1,054.10","3,832.19"
11-Feb-21,933.091,"1,200.59","1,404.90","1,958.08","15,191.25",634.566,"2,116.86","2,370.95","13,091.86",236.209,233.951,290.463,"4,074.21","4,720.89",204.817,"2,397.30",77.367,"3,603.30",402.923,"10,094.43","6,939.45","1,051.98","3,840.93"
12-Feb-21,926.002,"1,175.68","1,401.05","1,963.04","15,417.77",641.429,"2,124.79","2,368.86","13,092.41",237.074,233.081,291.211,"4,072.96","4,808.21",200.584,"2,383.71",76.681,"3,601.94",403.765,"10,159.09","6,947.33","1,064.25","3,859.61"
15-Feb-21,936.874,"1,202.17","1,414.26","1,972.59","15,563.25",645.211,"2,155.71","2,383.86","13,093.30",239.316,234.853,293.782,"4,105.96","4,847.38",199.142,"2,422.64",77.756,"3,617.85",411.585,"10,280.46","6,997.95","1,096.48","3,859.61"
16-Feb-21,942.37,"1,204.70","1,404.80","1,970.27","15,524.82",645.298,"2,152.97","2,377.80","13,384.37",236.654,232.432,291.433,"4,122.48","4,858.19",202.515,"2,415.61",77.994,"3,615.94",408.143,"10,269.30","6,971.12","1,097.19","3,854.92"
17-Feb-21,934.051,"1,206.20","1,387.92","1,950.69","15,396.22",635.094,"2,130.22","2,333.30","13,456.14",233.518,232.495,286.542,"4,101.89","4,763.98",202.585,"2,389.13",77.859,"3,599.56",403.7,"10,096.04","6,852.34","1,086.19","3,850.14"
18-Feb-21,936.036,"1,183.55","1,373.22","1,941.78","15,240.85",632.821,"2,122.57","2,336.69","13,257.78",232.939,235.079,284.366,"4,071.09","4,732.95",202.707,"2,379.91",76,"3,583.19",401.408,"10,086.67","6,814.82","1,078.36","3,833.23"
19-Feb-21,937.35,"1,202.75","1,398.19","1,971.00","15,269.63",635.909,"2,146.51","2,365.14","13,267.17",236.625,236.95,287.699,"4,051.23","4,820.96",204.337,"2,415.57",76.132,"3,570.00",407.673,"10,280.27","6,827.21","1,084.27","3,829.47"
22-Feb-21,940.005,"1,204.17","1,392.84","1,972.56","14,984.56",631.976,"2,145.30","2,353.32","13,308.12",238.523,232.796,286.406,"4,088.53","4,754.18",203.144,"2,436.58",75.236,"3,576.25",404.833,"10,239.82","6,809.20","1,085.68","3,790.48"
23-Feb-21,950.322,"1,226.72","1,392.27","1,968.39","14,733.93",629.618,"2,153.70","2,333.29","13,715.30",236.721,229.019,286.56,"4,087.16","4,677.78",201.68,"2,473.49",75.328,"3,587.95",412.025,"10,146.13","6,719.16","1,093.78","3,792.71"
24-Feb-21,942.482,"1,239.15","1,396.13","1,989.92","14,655.89",629.548,"2,153.02","2,339.20","13,330.06",239.099,231.866,287.671,"3,978.57","4,653.22",200.149,"2,482.32",75.531,"3,626.72",411.692,"10,225.05","6,720.03","1,098.02","3,831.02"
25-Feb-21,956.607,"1,253.32","1,385.81","1,970.38","14,928.39",640.468,"2,166.00","2,351.98","13,395.67",238.359,227.811,289.9,"4,018.04","4,687.59",196.218,"2,534.16",77.674,"3,695.32",416.72,"10,335.71","6,721.53","1,100.00","3,733.34"
26-Feb-21,907.885,"1,211.54","1,335.14","1,928.90","14,635.10",624.033,"2,120.51","2,317.29","12,963.63",232.683,227.559,285.631,"3,872.58","4,574.68",194.023,"2,419.32",75.529,"3,634.13",409.206,"9,991.06","6,617.73","1,060.75","3,719.93"
1-Mar-21,929.529,"1,230.94","1,357.34","1,956.52","14,786.84",625.834,"2,138.25","2,336.66","13,098.23",237.423,228.224,289.106,"3,944.68","4,646.06",195.721,"2,483.34",76.49,"3,675.32",413.087,"10,180.86","6,672.71","1,073.55","3,810.85"
2-Mar-21,929.58,"1,235.36","1,348.95","1,976.27","14,698.84",630.29,"2,145.68","2,342.23","12,938.89",239.487,228.714,287.079,"3,925.72","4,617.94",196.349,"2,508.77",76.094,"3,659.56",412.108,"10,287.44","6,728.64","1,078.78","3,776.61"
3-Mar-21,936.079,"1,239.00","1,348.68","1,963.69","14,351.45",624.132,"2,154.25","2,351.15","13,190.10",246.474,225.206,286.761,"3,934.72","4,602.26",195.482,"2,523.21",74.098,"3,700.28",410.078,"10,315.13","6,681.72","1,090.37","3,718.11"
4-Mar-21,928.302,"1,235.81","1,346.25","1,946.32","14,141.37",610.888,"2,150.07","2,338.62","13,112.17",250.373,221.419,287.479,"3,864.05","4,481.79",191.265,"2,520.77",74.414,"3,716.01",411.596,"10,220.72","6,623.32","1,087.44","3,662.95"
5-Mar-21,905.917,"1,224.95","1,313.23","1,962.25","13,769.14",599.183,"2,108.18","2,290.22","12,991.51",242.769,221.794,283.337,"3,861.30","4,390.69",187.59,"2,522.86",74.27,"3,678.28",404.446,"10,011.91","6,500.62","1,072.89","3,730.84"
8-Mar-21,910.408,"1,240.69","1,338.43","1,974.06","13,886.04",608.082,"2,140.67","2,341.72","12,886.51",245.92,219.68,290.981,"3,831.20","4,462.77",184.149,"2,561.55",73.914,"3,683.51",409.356,"10,218.29","6,597.20","1,086.32","3,703.76"
9-Mar-21,917.569,"1,249.43","1,347.98","1,989.94","14,326.59",615.194,"2,152.81","2,356.93","13,168.48",248.343,226.342,292.748,"3,876.26","4,549.71",186.023,"2,582.85",75.838,"3,729.33",412.215,"10,382.41","6,662.36","1,092.98","3,765.18"
10-Mar-21,909.29,"1,254.84","1,354.81","2,000.33","14,492.81",619.049,"2,176.35","2,373.30","13,170.50",248.814,225.819,294.854,"3,888.87","4,566.74",189.24,"2,619.93",76.503,"3,685.21",414.531,"10,431.86","6,689.59","1,092.62","3,786.18"
11-Mar-21,914.759,"1,267.80","1,352.94","2,029.32","14,708.97",629.942,"2,203.93","2,393.51","13,311.59",255.377,230.078,298.518,"3,900.28","4,643.24",190.155,"2,626.27",78.993,"3,731.39",420.218,"10,663.78","6,720.09","1,097.90","3,832.80"
12-Mar-21,919.551,"1,273.25","1,357.32","2,042.37","14,511.21",626.191,"2,204.14","2,377.84","13,008.91",253.677,228.009,298.06,"3,941.07","4,562.75",191.863,"2,620.45",78.154,"3,711.56",421.829,"10,651.71","6,666.22","1,096.70","3,834.85"
15-Mar-21,917.741,"1,266.50","1,353.05","2,055.81","14,613.90",627.623,"2,195.51","2,368.65","13,194.08",256.105,229.704,297.24,"3,964.87","4,582.20",196.118,"2,614.61",77.035,"3,721.23",419.611,"10,565.05","6,692.98","1,091.37","3,862.56"
16-Mar-21,926.149,"1,271.51","1,348.83","2,054.40","14,773.99",626.82,"2,199.62","2,382.50","13,160.01",255.222,230.686,298.051,"3,993.03","4,619.19",198.753,"2,608.40",77.349,"3,722.72",419.948,"10,666.40","6,755.14","1,103.11","3,855.00"
17-Mar-21,916.983,"1,256.79","1,363.50","2,062.58","14,493.78",619.906,"2,201.02","2,391.08","13,189.28",253.651,231.87,298.441,"3,987.57","4,594.76",196.762,"2,600.29",76.518,"3,730.89",417.614,"10,627.64","6,729.65","1,096.58","3,865.51"
18-Mar-21,919.16,"1,268.36","1,372.53","2,054.59","14,562.63",615.145,"2,206.43","2,426.54","13,304.38",255.556,228.824,299.818,"4,048.26","4,615.03",194.369,"2,614.29",76.456,"3,768.20",419.969,"10,664.66","6,755.47","1,103.19","3,801.62"
19-Mar-21,907.419,"1,249.77","1,360.69","2,042.75","14,552.00",615.808,"2,181.89","2,395.33","13,190.60",252.75,227.851,297.565,"4,050.22","4,625.93",195.034,"2,574.18",77.578,"3,765.71",413.284,"10,581.83","6,742.67","1,086.77","3,802.32"
22-Mar-21,914.679,"1,243.16","1,366.43","2,034.86","14,680.40",617.717,"2,176.54","2,410.60","13,119.34",252.609,231.144,298.542,"4,004.44","4,676.05",190.133,"2,587.10",77.83,"3,763.21",406.536,"10,650.94","6,843.93","1,087.98","3,830.92"
23-Mar-21,906.79,"1,234.67","1,354.35","2,018.41","14,474.44",613.999,"2,159.21","2,396.29","13,042.23",251.234,229.034,295.565,"3,975.56","4,635.36",188.595,"2,533.09",78.235,"3,757.88",407.614,"10,547.39","6,807.31","1,079.48","3,800.77"
24-Mar-21,906.083,"1,248.76","1,344.86","2,014.59","14,194.48",613.922,"2,152.05","2,374.74","12,698.35",249.611,225.26,295.868,"3,887.46","4,673.99",187.354,"2,544.19",76.977,"3,757.05",408.008,"10,605.42","6,770.13","1,076.45","3,773.73"
25-Mar-21,901.682,"1,221.89","1,329.12","2,007.03","14,170.75",614.179,"2,142.78","2,360.56","12,892.44",249.432,221.508,294.554,"3,925.33","4,655.48",186.913,"2,493.33",75.357,"3,769.96",404.84,"10,466.32","6,758.30","1,070.29","3,791.89"
26-Mar-21,911.451,"1,242.65","1,345.05","2,023.14","14,409.88",619.507,"2,157.67","2,382.57","12,986.36",253.711,223.959,296.911,"3,969.94","4,776.45",186.41,"2,558.67",76.365,"3,800.19",409.546,"10,611.59","6,763.87","1,086.16","3,853.61"
29-Mar-21,909.478,"1,234.78","1,349.10","2,015.38","14,507.65",618.163,"2,160.58","2,383.77","13,077.52",251.527,223.372,296.673,"3,983.21","4,758.12",187.383,"2,577.09",76.521,"3,808.51",407.735,"10,468.68","6,759.20","1,084.89","3,846.99"
30-Mar-21,898.609,"1,245.28","1,360.01","2,011.62","14,473.22",614.363,"2,176.89","2,406.73","13,175.90",250.959,221.954,298.301,"3,936.96","4,771.85",188.559,"2,573.21",75.358,"3,833.35",410.627,"10,542.92","6,752.97","1,086.09","3,835.96"
31-Mar-21,907.482,"1,243.51","1,347.59","2,019.84","14,685.01",605.234,"2,174.48","2,412.03","12,964.11",251.512,223.476,299.108,"3,885.93","4,780.96",190.593,"2,572.63",76.746,"3,817.73",411.119,"10,534.69","6,726.69","1,082.81","3,854.97"
1-Apr-21,910.543,"1,254.35","1,357.83","2,048.88","14,693.60",610.683,"2,190.36","2,432.77","13,042.50",250.992,226.453,299.67,"3,893.62","4,875.27",189.728,"2,574.21",77.46,"3,831.76",410.457,"10,565.79","6,758.86","1,087.77","3,902.41"
2-Apr-21,910.543,"1,254.35","1,357.83","2,048.88","14,693.60",610.683,"2,190.36","2,432.77","13,042.50",250.992,226.453,299.67,"3,924.90","4,875.27",189.728,"2,574.21",77.46,"3,831.76",410.457,"10,565.79","6,758.86","1,087.77","3,902.41"
5-Apr-21,915.752,"1,258.40","1,362.22","2,062.23","14,740.10",612.656,"2,197.43","2,440.63","13,049.74",251.803,231.283,300.639,"3,964.64","4,890.84",191.054,"2,581.49",77.71,"3,868.35",411.783,"10,581.50","6,804.31","1,093.48","3,955.10"
6-Apr-21,923.554,"1,270.70","1,369.01","2,063.95","14,814.07",614.055,"2,215.77","2,461.43","13,050.22",255.098,232.251,302.263,"3,918.58","4,938.44",188.468,"2,595.57",79.832,"3,878.23",416.485,"10,775.07","6,870.06","1,104.75","3,955.16"
7-Apr-21,927.092,"1,272.27","1,368.16","2,058.65","14,750.82",619.26,"2,228.31","2,471.07","12,962.87",255.601,232.645,303.454,"3,943.36","4,917.89",191.306,"2,608.03",80.306,"3,866.26",416.786,"10,843.70","6,881.14","1,108.85","3,959.55"
